Date,AdjClose
12/02/2009,1109.23999
12/03/2009,1099.920044
12/04/2009,1105.97998
12/07/2009,1103.25
12/08/2009,1091.939941
12/09/2009,1095.949951
12/10/2009,1102.349976
12/11/2009,1106.410034
12/14/09,1114.109985
12/15/09,1107.930054
12/16/09,1109.180054
12/17/09,1096.079956
12/18/09,1102.469971
12/21/09,1114.050049
12/22/09,1118.02002
12/23/09,1120.589966
12/24/09,1126.47998
12/28/09,1127.780029
12/29/09,1126.199951
12/30/09,1126.420044
12/31/09,1115.099976
01/04/2010,1132.98999
01/05/2010,1136.52002
01/06/2010,1137.140015
01/07/2010,1141.689941
01/08/2010,1144.97998
01/11/2010,1146.97998
01/12/2010,1136.219971
01/13/10,1145.680054
01/14/10,1148.459961
01/15/10,1136.030029
01/19/10,1150.22998
01/20/10,1138.040039
01/21/10,1116.47998
01/22/10,1091.76001
01/25/10,1096.780029
01/26/10,1092.170044
01/27/10,1097.5
01/28/10,1084.530029
01/29/10,1073.869995
02/01/2010,1089.189941
02/02/2010,1103.319946
02/03/2010,1097.280029
02/04/2010,1063.109985
02/05/2010,1066.189941
02/08/2010,1056.73999
02/09/2010,1070.52002
02/10/2010,1068.130005
02/11/2010,1078.469971
02/12/2010,1075.51001
02/16/10,1094.869995
02/17/10,1099.51001
02/18/10,1106.75
02/19/10,1109.170044
02/22/10,1108.01001
02/23/10,1094.599976
02/24/10,1105.23999
02/25/10,1102.939941
02/26/10,1104.48999
03/01/2010,1115.709961
03/02/2010,1118.310059
03/03/2010,1118.790039
03/04/2010,1122.969971
03/05/2010,1138.699951
03/08/2010,1138.5
03/09/2010,1140.449951
03/10/2010,1145.609985
03/11/2010,1150.23999
03/12/2010,1149.98999
03/15/10,1150.51001
03/16/10,1159.459961
03/17/10,1166.209961
03/18/10,1165.829956
03/19/10,1159.900024
03/22/10,1165.810059
03/23/10,1174.170044
03/24/10,1167.719971
03/25/10,1165.72998
03/26/10,1166.589966
03/29/10,1173.219971
03/30/10,1173.27002
03/31/10,1169.430054
04/01/2010,1178.099976
04/05/2010,1187.439941
04/06/2010,1189.439941
04/07/2010,1182.449951
04/08/2010,1186.439941
04/09/2010,1194.369995
04/12/2010,1196.47998
04/13/10,1197.300049
04/14/10,1210.650024
04/15/10,1211.670044
04/16/10,1192.130005
04/19/10,1197.52002
04/20/10,1207.170044
04/21/10,1205.939941
04/22/10,1208.670044
04/23/10,1217.280029
04/26/10,1212.050049
04/27/10,1183.709961
04/28/10,1191.359985
04/29/10,1206.780029
04/30/10,1186.689941
05/03/2010,1202.26001
05/04/2010,1173.599976
05/05/2010,1165.869995
05/06/2010,1128.150024
05/07/2010,1110.880005
05/10/2010,1159.72998
05/11/2010,1155.790039
05/12/2010,1171.670044
05/13/10,1157.439941
05/14/10,1135.680054
05/17/10,1136.939941
05/18/10,1120.800049
05/19/10,1115.050049
05/20/10,1071.589966
05/21/10,1087.689941
05/24/10,1073.650024
05/25/10,1074.030029
05/26/10,1067.949951
05/27/10,1103.060059
05/28/10,1089.410034
06/01/2010,1070.709961
06/02/2010,1098.380005
06/03/2010,1102.829956
06/04/2010,1064.880005
06/07/2010,1050.469971
06/08/2010,1062
06/09/2010,1055.689941
06/10/2010,1086.839966
06/11/2010,1091.599976
06/14/10,1089.630005
06/15/10,1115.22998
06/16/10,1114.609985
06/17/10,1116.040039
06/18/10,1117.51001
06/21/10,1113.199951
06/22/10,1095.310059
06/23/10,1092.040039
06/24/10,1073.689941
06/25/10,1076.76001
06/28/10,1074.569946
06/29/10,1041.23999
06/30/10,1030.709961
07/01/2010,1027.369995
07/02/2010,1022.580017
07/06/2010,1028.060059
07/07/2010,1060.27002
07/08/2010,1070.25
07/09/2010,1077.959961
07/12/2010,1078.75
07/13/10,1095.339966
07/14/10,1095.170044
07/15/10,1096.47998
07/16/10,1064.880005
07/19/10,1071.25
07/20/10,1083.47998
07/21/10,1069.589966
07/22/10,1093.670044
07/23/10,1102.660034
07/26/10,1115.01001
07/27/10,1113.839966
07/28/10,1106.130005
07/29/10,1101.530029
07/30/10,1101.599976
08/02/2010,1125.859985
08/03/2010,1120.459961
08/04/2010,1127.23999
08/05/2010,1125.810059
08/06/2010,1121.640015
